emp_no,first_name,last_name,salary
26428,Foong,Delgrossi,40000
26429,Dipayan,Brizzi,40000
26432,Honesty,Krichel,80003
26441,Tesuya,Halloran,53388
26442,Mingsen,Cromarty,41663
26443,Tokuyasu,Vilarrasa,40000
26444,Yoshimitsu,Heuter,40000
26445,Qunsheng,Hiraishi,52959
26446,Somnath,Kitsuregawa,40000
26447,Zhiguo,Oskamp,40000
26455,Gaetan,Luga,70368
26460,Shih,Camurati,43344
26462,Zijian,Viele,40000
26463,Vugranam,Coorg,87527
26470,Toshimi,Danley,40000
26474,Angel,Peng,60255
26483,Shunichi,Manders,42181
26486,Taegyun,Simkin,49938
26488,Zdislav,Perly,63394
26491,Rimon,Osgood,74702
26502,Bader,Maccarone,53951
26504,Chiranjit,Segond,47638
26506,Mabry,Cangellaris,57364
26508,Divier,Sambasivam,74639
26510,Prasadram,Boreale,51058
26512,Moto,Kusakari,40000
26517,JiYoung,Shimshoni,88506
26518,Danae,Etalle,40000
26526,Masasuke,Gils,70892
26529,Fuqing,Taubman,55709
26538,Mizuhito,Azuma,40000
26543,Zhonghua,Koyama,40000
26547,Temple,Eldridge,63083
26548,Susanta,Perly,40000
26552,Mitsuyuki,Demir,40000
26553,Kellie,Kaelbling,46566
26557,Subhash,Shokrollahi,40000
26559,Ewing,Ligten,74766
26562,Serif,Loncour,55170
26569,Zvonko,Penttonen,40000
26576,Adly,Suomi,55703
26584,Adas,Mitsuhashi,40000
26585,Stella,Rettelbach,66616
26590,Adhemar,Beilner,40000
26596,Akhilish,Validov,40000
26598,Falguni,Birsak,40000
26599,Katsuo,Armand,40000
26603,Douadi,Einsfeld,48186
26605,Michaela,Taubman,45181
26607,Guozhong,Vidya,40000
26609,Yongmin,Badr,43169
26623,Berni,Barbanera,86569
26624,Nathan,Fiutem,54370
26630,Aria,Kowalchuk,40000
26638,Basem,Hutton,69591
26639,Guadalupe,Weiland,67344
26643,Randi,Paludetto,49803
26644,Mayuri,Andreotta,40000
26646,Ottavia,Muhling,54278
26652,KayLiang,Litzler,40000
26654,Ult,Poujol,41867
26660,Zhenbing,Luef,40000
26661,Kazunori,Borstler,45294
26667,Moon,Schrift,47240
26668,Berhard,Bahk,40000
26680,Sudhanshu,Stanfel,67093
26682,Yucai,Baezner,71340
26683,Kayoko,Covnot,40000
26684,Yaghout,Hashii,40000
26692,Taisook,Cools,65459
26695,Dante,Range,57403
26697,Nathalie,Openshaw,47376
26708,Masoud,Zykh,40000
26709,Narain,Marchegay,46944
26711,Takahiro,McClurg,67010
26714,Sadun,Pelc,40000
26715,Dhritiman,Baby,69180
26721,Geraldo,Bakhtari,48147
26729,Pantung,Smeets,61942
26730,Chirstian,Oskamp,51235
26733,Kauko,Yetto,40000
26736,Shaz,Acton,40000
26741,Georg,Hasham,50011
26747,Macha,McDermid,40699
26750,Baziley,Denis,70070
26751,Demin,Mersereau,45388
26752,Deniz,Zockler,40000
26753,Boalin,Decaestecker,58599
26754,Lucien,Kowalchuk,60149
26761,Jinya,Pleszkun,53788
26763,Tuval,Dusink,40000
26765,Ottavia,Cichocki,50533
26767,Ayonca,Murtafg,40274
26769,Jinxi,Conti,66776
26770,Ibibia,Ghelli,53125
26771,Niteen,Parascandalo,40000
26773,Marla,Lipner,74723
26775,Emdad,Nollmann,40000
26777,Zhonghui,Polupanov,51054
26778,Zeljko,Scharstein,85211
26789,Badri,Danley,58312
26792,Khatoun,Matzov,40000
26795,Jayesh,Grospietsch,53146
26797,Karlis,Jording,54717
26800,Theirry,Majewski,87127
26806,Wonhee,Uhrig,40000
26808,Jeanne,DuCasse,86652
26809,Bodo,Tramer,42449
26811,Prodip,Farrow,73589
26812,Licheng,Noriega,42793
26813,Khoa,Piveteau,40000
26819,Maria,Picaronny,54658
26827,Elvia,Roisin,45658
26828,Maha,Haddadi,78666
26829,Becky,McAlpine,47746
26831,Yucel,Pagter,59906
26833,Hirochika,Gustavson,62956
26835,Mong,Sethi,40000
26836,Alassane,Hofstetter,40000
26842,Youssef,Renear,58881
26846,Ewing,Chinal,64015
26848,Boalin,Pollacia,45160
26849,Zhensheng,Murillo,53110
26854,Ronnie,Marsiglia,74496
26856,Kazuhiko,Cooke,50395
26859,Jaana,Fadgyas,40000
26862,Sadegh,Hebert,40000
26863,Badri,Shinomoto,40000
26865,Qiwen,Ventosa,78482
26869,Jasminko,Vecchio,64525
26871,Marco,Perry,64463
26873,Khue,Lienhardt,68854
26875,Toshiko,Thombley,54597
26881,Jiafu,Petersohn,40000
26886,Ung,Rikino,78292
26889,Ipke,Matheson,40000
26892,Brigham,Luan,41272
26893,Berni,Perelgut,40000
26896,Salvador,Argence,47937
26902,Reinhold,Welham,71381
26903,Xumin,Tischendorf,40000
26905,Fatemeh,Markovitch,71078
26906,Conor,Koyama,40000
26911,Ramya,Bottner,40000
26914,Xuejun,Ramsay,40000
26916,Constantino,Asmuth,40000
26921,Shin,Worfolk,62886
26928,Heng,Jeong,68546
26929,Somnath,Hinsberger,40000
26932,Vishwani,Geffroy,40000
26935,Moti,Przulj,50482
26944,Suebskul,Perri,40000
26946,Aleksander,Wendorf,70444
26947,Pranav,Gini,40000
26949,Moheb,Demeyer,64513
26952,Nevin,Maccarone,40000
26955,Elvis,Tanemo,40000
26957,Atreyi,Baca,50237
26958,Juichirou,Raoux,45702
26960,Zhenbing,Delgrossi,40000
26963,Oddvar,Rothe,65546
26971,Zeljko,Ginneken,54105
26976,Muzhong,Sommen,71078
26985,Kensyu,Bierman,40000
26986,Arvin,Thimonier,66537
26990,Ranga,Gihr,40000
26993,Paloma,Dechter,49730
26995,Sumali,Gyimothy,40000
26996,Toshiko,Rodier,76220
26999,Snehasis,Worfolk,40000
27001,Mohan,Narahara,60405
27002,Guozhong,Zielinski,53412
27004,Yunming,Greenaway,40000
27007,Chinho,Stentiford,40000
27008,Turgut,Gluchowski,62222
27009,Yakichi,Oehlmann,40000
27010,Hairong,Lambe,77340
27013,Matk,Frijda,44612
27015,Dines,Larfeldt,57529
27023,Jinpo,Falster,40000
27024,Zijian,Bennis,70255
27030,Tua,Makinen,40350
27031,Kensyu,Ramsey,58184
27037,Gino,Staudhammer,64358
27039,Henk,Sullins,45513
27043,Roddy,Marciano,65845
27044,Chuanyi,Zaiane,43197
27045,Teruyuki,Merks,40000
27047,Torsten,Hartvigsen,58869
27054,Jongsuk,Cannata,68382
27055,Yaghout,Dulay,40160
27056,Leen,Hiyoshi,74261
27059,Arumugam,Atrawala,46119
27065,Roded,Eugenio,44482
27068,Fumiya,Hmelo,40000
27069,Deborah,Ghelli,44325
27073,Ung,Georg,40000
27075,Troy,Picht,52595
27096,Rayond,Tyugu,44992
27104,Shietung,Tchuente,40000
27107,Lansing,Murtha,40000
27109,Mary,Lanzelotte,40000
27112,Yechezkel,Anily,40000
27117,Shirish,Eugenio,40000
27118,Anestis,Azadmanesh,40000
27128,Owen,Openshaw,40000
27130,Kazuhira,Rathonyi,40000
27135,Berthier,Vecchi,63178
27138,Shichao,Taubman,70588
27146,Serap,Yeung,55427
27154,Jinxi,Gaughan,61090
27157,Arnould,Eppinger,75852
27159,Ipke,Litzkow,64476
27166,Rosita,Schaaf,40000
27168,Hideo,Simkin,40000
27169,Yucai,Merel,49647
27171,Hinrich,Schaft,55388
27172,Bader,Munck,50251
27177,Shahaf,Vickson,40000
27179,Doohun,Baaz,40000
27182,Saeko,Marakhovsky,61684
27187,Hercules,Slobodova,40000
27190,IEEE,Parhami,40000
27193,Dulce,Nivat,55338
27202,Takanari,Rouquie,40000
27203,Conal,Aloia,57122
27205,Susanta,Malinowski,44547
27214,Vishv,Coorg,44920
27219,Lena,Snedden,52189
27221,Syozo,Rosar,86287
27223,Noritoshi,Delgrossi,65810
27230,Lokesh,Remmele,40000
27236,Kotesh,Wegerle,40000
27238,Jiakeng,Feinberg,47160
27240,Manu,Leppanen,40000
27241,Mayuri,Erez,40000
27243,Fumiya,Garigliano,60937
27244,Karlis,Segond,59056
27249,Martins,Kushnir,51002
27252,Basil,Terlouw,40816
27253,Toshimi,Kragelund,89314
27254,Trygve,Sewelson,40000
27255,Yannis,Kropf,77797
27259,Michaela,Lipner,60272
27263,Ziva,Brender,68902
27264,Barry,Valiente,40000
27267,Yonghoan,Ruemmler,53681
27272,Kwan,Genin,83908
27273,Alassane,Jeong,40000
27276,Adin,Scallan,40000
27278,Fatemeh,Schapiro,46806
27281,Leaf,Bahi,40026
27282,Xiaobin,Bahi,66217
27288,Chinho,Luck,52665
27295,Marc,Orlowska,62985
27298,Stepehn,Loncour,55080
27301,Bowen,Casperson,58031
27308,Uma,Ozeri,50989
27310,Sigeru,Francisci,50936
27311,Gil,Schnabel,40000
27312,Heeju,Kornyak,52443
27317,Kristian,Kornyak,58974
27318,Demin,Rosaz,57764
27319,Adin,Bashian,53917
27322,Ramzi,Binding,82060
27324,Sven,Merro,40000
27325,Kauko,Baer,40000
27330,Cedric,Lowrie,58562
27332,Charmane,Merey,50065
27337,Mads,Undy,76666
27339,Mohammad,Katalagarianos,48449
27340,Remzi,Rahimi,40000
27342,Goo,Schade,48422
27348,Candido,Hellwagner,64275
27350,Saniya,Kakkar,44233
27357,Tsvetan,Schmiedel,50247
27358,Shir,Bashian,40000
27361,Jianhua,Munch,40000
27364,Vojin,Sooriamurthi,40000
27365,Mang,Morris,55807
27367,Mokhtar,Junet,43757
27368,Dipayan,Keustermans,67825
27369,Cedric,Chinen,60493
27373,Jiafu,Varman,47814
27374,Sham,Brattka,40000
27377,Mara,Gils,84481
27380,Shalesh,Merro,56442
27381,Eirik,Ambroszkiewicz,42709
27383,Christfried,Demri,75857
27388,Armond,Yemenis,40000
27393,Satoru,Casperson,40000
27396,Brendon,Zykh,55838
27397,Bojan,Pepe,77163
27398,Wayne,Shimshoni,57033
27403,Mamdouh,Hiroyama,62351
27410,Dulce,Pauthner,55405
27412,Shigeaki,Boguraev,61079
27413,Phuoc,Aamodt,55604
27415,Ramachenga,Ramamoorthy,56123
27416,Subir,Ratnaker,69385
27423,Nadjib,Nicolson,43844
27424,Werner,Dayana,40000
27429,Nahid,Plotkin,43877
27433,Premsyl,Fraisse,75952
27434,Hein,Comte,59875
27435,Toshimori,Sethi,40000
27436,Haldun,Giarratana,48795
27441,Kitty,Demian,40000
27446,Heon,Levergood,50327
27454,Avishai,Ranst,40000
27457,Anneke,Ratzlaff,40000
27459,Mitchel,Katzenelson,44593
27460,Chikara,Munck,75794
27463,Masaki,McDermid,69431
27468,Hilari,Armand,41745
27475,Yannik,Shanbhogue,50212
27482,Janalee,Zeleznik,40000
27488,Mingdong,Schmittgen,40000
27490,Mitchel,Greenaway,40460
27491,Yefim,Comyn,68147
27492,Guoxiang,Provine,40000
27495,Shuji,Beausoleil,79522
27496,Marke,Angelov,40000
27497,Sailaja,Uhrig,44968
27498,Akeel,Gecseg,58684
27499,Shaibal,Oppitz,61803
27502,Prasadram,Noriega,46420
27505,Iara,Katzenelson,54254
27506,Hugo,Mitchem,40000
27510,Kensei,Esposito,40000
27511,Jiann,Perelgut,56672
27527,Kshitij,Valette,40000
27528,Martijn,Baranowski,60021
27540,Hein,Yeung,79186
27544,Tesuro,Mattern,40000
27545,Vishv,Weedon,44427
27548,Slavian,Riexinger,84954
27553,JoAnna,Penttonen,63858
27555,Murthy,Kading,69844
27557,Teunis,Oxman,75640
27559,Debaprosad,Zongker,76842
27563,Susuma,Ranon,40000
27564,Demin,Yoshizawa,40000
27566,Annemarie,Kobuchi,43878
27571,Shahab,Terkki,40000
27572,Toshimori,Kawashimo,65316
27574,Pantung,Farris,81165
27580,Mona,Haumacher,41048
27583,Yinghua,Selvestrel,51712
27584,Danae,Choobineh,43261
27586,Masadi,Snedden,60927
27588,Takahira,Anger,53287
27593,Gift,Stanger,43415
27595,Yuping,Bierbaum,40000
27596,Niclas,Nyrup,40000
27602,Yannik,Talmon,46675
27604,Yuguang,Sudbeck,65633
27606,Murthy,Uhrik,40000
27609,Padma,Thebaut,40000
27619,Ronghao,Poulakidas,40000
27626,Vishu,Flanders,55682
27628,Stafford,Blokdijk,40000
27631,Marke,Msuda,40000
27634,Goetz,Munoz,40000
27636,Kiyomitsu,Lalonde,62486
27637,Hiroyasu,Lamparter,78110
27639,Maris,Sadowsky,53970
27640,Brendon,Thambidurai,82234
27642,Muneo,Zockler,55756
27652,Jacqueline,Matteis,65541
27653,Yongmin,Tetzlaff,68834
27654,Sajjan,Morris,40000
27658,Fabrizio,Pargaonkar,40000
27659,Wojceich,Werthner,40000
27660,Nigel,Schaap,40000
27664,Percy,Zolotykh,49322
27666,Christ,Swen,44962
27670,Yolla,Merey,56308
27671,JiYoung,Flasterstein,40000
27672,Nigel,Motley,53521
27677,Mohammed,Peak,40000
27679,Kerryn,Lindqvist,40000
27687,Ronghao,Baumann,59878
27690,Bangqing,Azulay,40000
27694,Ronghao,Theuretzbacher,41438
27703,Mahmut,Douceur,60307
27708,Dayanand,Gill,40000
27711,Leaf,Goodrum,61350
27715,Khoa,Adachi,66699
27716,Radhika,Coney,40000
27725,DAIDA,Pavlopoulou,40000
27727,Heekeun,Rotem,56078
27728,Martina,Swift,40000
27729,Xinyu,Escriba,69143
27730,Uinam,Perng,58624
27732,Girolamo,Facello,48552
27736,Jaewon,Masand,43415
27739,Youssef,Piancastelli,65487
27743,Bernt,Anily,40000
27749,Katsuyuki,Biros,75591
27756,Stevo,Suwa,67919
27759,Subhada,Spelt,40000
27762,Boalin,Griswold,57852
27765,Shushma,Litvinov,54079
27771,Ziyad,Lorcy,40000
27772,Shahaf,Salvesen,78337
27773,Takahiro,Denny,55186
27776,Baruch,Ramras,42907
27780,Siamak,Simkin,50109
27781,Qiwen,Wielonsky,62986
27782,Dzung,Edelhoff,50868
27783,Christoper,Strehl,40000
27785,Feipei,Mukaidono,57637
27786,Lijia,Taubman,40000
27787,Xinglin,Bondorf,40000
27788,Cedric,Kolvik,40171
27790,Bader,Rosen,40000
27793,Paraskevi,Merlo,71560
27797,Kazuhisa,Botman,80542
27800,Baruch,Sommer,60680
27801,Naraig,Danecki,49614
27814,Shigenori,Angelov,64578
27817,Uri,Lakshmanan,71561
27819,Vidya,Zhiwei,40000
27820,Aria,Brookner,54842
27822,Syozo,Emden,46302
27827,Kankanahalli,Comyn,41727
27837,Branimir,Chachaty,48325
27838,Chuanti,Hockney,48479
27839,Guther,Gornas,41002
27843,Bedir,Speek,45565
27845,Zissis,Eickenmeyer,40000
27848,Tooru,Bednarek,57650
27850,Radoslaw,Perz,69305
27852,Leucio,Polupanov,70559
27854,Yurii,Unni,40000
27856,Lokesh,Holburn,40000
27862,Jianhui,Garnham,47604
27867,Holgard,Ulupinar,82669
27880,Yinlin,Poujol,51080
27883,Woody,Nilsson,40000
27884,Kristina,Zucker,61284
27888,Berna,Birta,44357
27892,Mads,Foote,73600
27894,Alassane,Marquardt,40000
27895,Basim,Maginnis,42441
27896,Nevio,Uhrig,40707
27897,Mabo,Melski,57333
27899,Kristen,Hebert,82598
27900,Atreyi,Klassen,48890
27904,Shaibal,Rijckaert,49772
27905,Monique,Barinka,40000
27907,Tonia,Verhaegen,40000
27910,Gil,Haumacher,45887
27912,Domenick,Worfolk,55683
27914,Valter,Businaro,40000
27917,Boaz,Leuchs,100827
27920,Lobel,Butner,77458
27925,Emdad,Pusterhofer,49431
27926,Mats,Huttel,40000
27927,Behnaam,Zultner,40000
27930,Lillian,Weedon,42237
27933,Garnik,Zeilberger,66820
27938,Yolla,Hanratty,40000
27939,Seongbae,Axelband,44292
27942,Tianruo,Orlowska,40781
27947,Shugo,Nitsch,79538
27953,Katsuyuki,Eiter,58600
27955,Saeko,Hartvigsen,40000
27958,Uno,Hasham,40000
27959,Moheb,Dusink,41635
27961,Wojceich,Murtafg,40000
27962,Shushma,Mapelli,55455
27968,Harngdar,England,40000
27972,Chaosheng,Stanger,40000
27975,Remmert,Rehfuss,40000
27978,Sedat,Unni,48155
27979,Mrinalini,Kropf,40000
27980,Beshir,Rotem,42749
27987,Giri,Pelz,50660
27988,Armond,Etalle,40000
27991,Snehasis,Przulj,48949
27992,Zeydy,Braccini,53401
27994,Atilio,Encarnacion,40000
27995,Yunming,Serre,40000
28001,Sachar,Slutz,76072
28004,Mabry,Janocha,40000
28008,Shugo,Luit,40000
28024,Berto,Massonet,40000
28026,Chiradeep,Huttel,82358
28027,Kagan,Wallrath,43739
28029,Irena,Crooks,47191
28033,Lokesh,Schurmann,44091
28035,Florina,Merro,40000
28036,LiMin,Hasenauer,45367
28044,Ronnie,Gils,40000
28048,Stevo,Ranta,70343
28059,Yongmin,Matteis,51553
28060,Parke,Manders,40000
28071,Fen,Loncour,40000
28073,Achilleas,Meriste,65373
28074,Shmuel,Syrotiuk,73538
28076,Suzette,Pelc,69666
28079,Rimon,Salvesen,45156
28080,Weiyi,Marciano,76991
28082,Michaela,Sudbeck,48193
28085,Fabrizio,Litecky,44742
28090,Rasikan,Nitta,40000
28101,Minghong,Marsiglia,40000
28103,Clyde,Sinitsyn,97665
28104,Dmitry,Marsiglia,40000
28105,Tetsurou,Baby,40000
28112,Kellie,Swan,40000
28122,Arve,Skafidas,47410
28123,Vincent,Tomescu,44496
28126,Sanjiv,Dolinsky,42338
28127,Minghong,Veevers,60672
28128,Huican,Slaats,78258
28139,Theron,Merkl,40000
28143,Adin,Teitelbaum,50403
28146,Niteen,Azadmanesh,65417
28149,Sandeepan,Gulik,40000
28160,Krister,Kossowski,40000
28161,Kwan,Nicolson,86867
28165,Sanjit,Lorch,52169
28171,Filipe,Setlzner,40000
28180,Teiji,Schusler,40000
28186,Junichi,Georgatos,51086
28196,Georg,Pusterhofer,44910
28200,Lena,Heinisuo,60737
28207,Sakthirel,Ebeling,70931
28208,Tristan,Lienhardt,41234
28209,Gadiel,Millington,55371
28213,Ebru,Conde,40000
28219,Feiyu,Lally,40000
28220,Yucel,Warwick,40000
28221,Candido,Yamaashi,66382
28224,Debatosh,Crabtree,44914
28225,Aria,Lund,91072
28236,Kazuhira,Radivojevic,40000
28240,Reuven,Lorcy,68969
28242,Thodoros,Vasanthakumar,86610
28243,Marsal,Jording,40000
28246,Qunsheng,Rothenberg,55411
28247,Morris,Parascandalo,80631
28248,Shaowei,Lakshmanan,40000
28249,Goh,Badr,40000
28254,Shichao,Pramanik,41600
28256,Armond,Valiente,40000
28268,Uma,Pillow,43389
28271,Sugwoo,Wynblatt,48247
28281,Adhemar,Oxenboll,101359
28282,Arto,Spelt,68565
28283,Quingbo,Dulay,61549
28288,Martijn,Niizuma,40000
28292,Zeljko,Wynblatt,47449
28298,Holgard,Ritcey,79373
28301,Adil,Brickell,120446
28305,Sivanarayana,Murtagh,77298
28306,Wilmer,Papsdorf,42741
28315,Hideo,Servi,44797
28318,Teunis,Whitcomb,40000
28321,Heather,Oehlmann,63173
28322,Premal,Millington,51484
28325,Iara,Baar,60460
28327,Pascal,Welham,43771
28329,Sasan,Berztiss,47905
28330,Weidon,Hagimont,40000
28331,Torsten,Leuchs,44361
28340,Hongzhu,Provine,66778
28343,Danny,Zuberek,73574
28344,Fan,Barriga,72407
28345,Tamiya,Seghrouchni,69757
28350,Theron,Heusch,70661
28352,Urs,Pero,46148
28354,Geoffrey,Prochazka,73846
28357,Tetsurou,Terekhov,54720
28358,Constantino,Salinas,69377
28359,Kshitij,Stellhorn,50744
28361,Lorien,Basagni,62850
28366,Abdelwaheb,Falster,62653
28369,Ronghao,Nourani,54972
28373,Steen,Bhattacharjee,100154
28375,Alassane,Kieras,47597
28382,Mihalis,Zuberek,40000
28383,Gladys,Chimia,69090
28384,Szabolcs,Munck,52839
28385,Filipp,Conia,58947
28386,Snehasis,Spelt,60977
28391,Elvia,Brlek,40000
28393,Christoper,Cyre,54308
28394,Gaetan,Emiris,40000
28403,Gilbert,Garnier,53016
28404,Francesca,Schicker,61697
28411,Weicheng,Yavatkar,79294
28413,Nadjib,Brodie,40000
28414,Juichirou,Azadmanesh,40000
28416,Ger,Zeleznik,74471
28418,Sachio,Suermann,51567
28419,Luerbio,Covnot,40000
28422,Eckart,Cmelik,42779
28426,Martina,Wielonsky,40543
28427,Kenton,Melton,44347
28428,Sadegh,Apsitis,48582
28432,Manton,Validov,40000
28434,Weiye,Barvinok,63214
28440,Cordelia,Tomescu,52279
28444,Harjit,Henseler,58330
28447,Anneke,Ghelli,40000
28449,Tristan,Bach,54911
28450,Howell,Genin,59495
28455,Isaac,Anguita,61401
28463,Kshitij,Whittlesey,40000
28468,Zorica,Hasham,66670
28473,Hidekazu,Ermel,46196
28474,Mabo,Arlazarov,50872
28476,Zongyan,Rebaine,47961
28478,Chiradeep,Simmen,40000
28479,Nahum,Bondorf,94684
28486,Etsuo,Kossowski,46520
28487,Ziva,Alblas,71338
28490,Marsal,Jervis,40932
28494,Luerbio,Ratzlaff,41814
28497,Lijie,Stanfel,48265
28498,Khun,Rosaz,40000
28500,Fumiko,Zwicker,40000
28501,Nagui,Viele,40000
28504,Boalin,Peng,68605
28510,Subhankar,Desikan,59021
28511,Shugo,Pero,40000
28515,Kasidit,Koblick,42439
28517,Baziley,Masaki,49848
28521,Hatim,Hofman,107769
28522,Thanasis,Montresor,78469
28525,Dannz,Highland,68550
28528,Sariel,Veccia,42429
28529,Mabo,Griswold,45642
28540,Jiang,Ladret,40000
28541,Subir,Pews,57548
28542,Ferdinand,Guardalben,40000
28545,Jacqueline,Gopalakrishnan,40627
28546,Petter,Pluym,40000
28548,Nimmagadda,Vieri,64778
28549,Vidya,McAffer,101538
28552,Gonzalo,Sevcikova,40000
28554,Barry,Salverda,50047
28555,Kankanahalli,Wendorf,83282
28558,Leni,Raczkowsky,50782
28561,Basem,Speek,54126
28563,Candido,Chelton,65124
28565,Rosalie,Bain,77381
28575,Jayson,Yurov,68733
28579,Naraig,Rehfuss,40000
28580,Yannis,Heyers,40000
28594,Arno,Spelt,40000
28595,JoAnne,Molberg,40011
28596,Perla,Porotnikoff,81312
28599,Youpyo,Szilard,67815
28600,Mingzeng,Whitcomb,59057
28601,Irene,Lichtner,40000
28602,Janche,Peng,47788
28604,Rafols,Kirkerud,71276
28610,Shigenori,Szemeredi,75254
28613,Giao,Stemann,43165
28614,Sarita,Lorys,40000
28616,Kristinn,Koshino,55595
28619,Pragnesh,Majewski,85927
28622,Shin,Hofting,49234
28626,Junichi,Tramer,53687
28627,Serge,Plumb,51711
28628,Zhonghui,Zyda,40000
28631,Dmitry,Marletta,78423
28632,Arne,Boreale,40000
28634,Kwun,Stille,90420
28635,Serap,Kermarrec,51826
28636,Geoff,Krychniak,40000
28645,Djelloul,Decleir,41191
28648,Nagui,Luca,83050
28652,Irena,Munke,52974
28653,Pranay,Flanders,40000
28654,Kazunori,Solares,40000
28657,Jaewoo,Orlowski,42079
28659,Tetsushi,Schapiro,73742
28662,Amalendu,Koshino,45383
28665,Gro,Ruemmler,63537
28668,Isaac,Kornyak,79175
28669,Bernt,Eppinger,67578
28673,Carrsten,Zultner,40000
28676,Falguni,Bamford,40000
28677,Terresa,Gunderson,40000
28681,Danny,Dalton,40000
28684,Shushma,Genther,40000
28687,Ulf,Ghazalie,78825
28688,Tesuya,Pargaonkar,67572
28689,Jessie,Lores,81307
28692,Perry,Thombley,52924
28694,Kiyotoshi,Pulkowski,49250
28700,Huan,Heemskerk,62271
28701,Sukumar,Bodoff,62898
28703,Tremaine,Remmele,40000
28705,Nadjib,Skrikant,40000
28710,Ranga,Portugali,44639
28711,Doohun,Hatcliff,40000
28714,Arco,Poehlman,40000
28715,Bikash,Fordan,40000
28716,Kristian,Hertweck,62924
28725,Iara,Sinitsyn,40000
28726,Marie,Veldwijk,54207
28734,Arvind,Heydon,83827
28739,Elliott,Wixon,68199
28741,Denis,Marrakchi,67473
28746,Steve,Maquelin,42912
28750,Guangming,Speckmann,56693
28751,Dmitri,Lorcy,58394
28753,Leaf,Lichtner,73262
28755,Xiahua,Cmelik,40000
28756,Laurentiu,Mellouli,40000
28757,Branimir,Poupard,40000
28761,Xiping,Birdsall,106209
28763,Selwyn,Bojadziev,48957
28768,Rimon,Hammerschmidt,62346
28770,Abdelghani,Farris,49773
28773,Tomokazu,Polupanov,40000
28774,Ravishankar,Hebden,71107
28776,Stevo,Narlikar,40000
28777,Abdelghani,Keirsey,74941
28779,Fayez,Bottner,68120
28780,Masoud,Bierman,40000
28782,Marl,Yemenis,48475
28783,Jessie,Trachtenberg,54346
28785,Changho,Gilg,40000
28791,Nidapan,Andreotta,49888
28792,Rosli,Salinas,70186
28794,Kyoichi,Peron,40000
28797,Shridhar,Heijenga,47701
28798,Susuma,Erez,55763
28802,Almudena,Chinen,40000
28804,Huican,Michaeli,54717
28811,Cristinel,Vrecion,56023
28813,Patricia,Fiutem,45866
28816,Jenwei,Einsfeld,73376
28818,Hongzhu,Panienski,40000
28825,Zhensheng,Zaccaria,70383
28827,Hugh,Heydon,51130
28830,Kenton,Kinley,113720
28834,Gil,Vickson,43888
28836,Huiqun,Ravishankar,83843
28838,Steve,Kavraki,43960
28841,Rafols,Pettey,48455
28844,Chiranjit,Hiltgen,67148
28851,Henk,Shackel,69276
28852,Kasturi,Perna,40000
28854,Petter,Siochi,40000
28855,Shan,Heering,56014
28857,Zissis,Murillo,50215
28858,Kazuhira,Slutz,40000
28861,Jaber,Walston,46711
28867,Shahar,Awdeh,60339
28868,Ennio,Lichtman,40368
28873,Toshimo,Attimonelli,40000
28876,Radhakrishnan,Kawashimo,53348
28878,Gino,Sudkamp,64826
28881,Masaki,Rosin,43881
28882,Bodo,Nanard,49771
28886,Krister,Schnabel,40000
28888,Vishwani,Chartres,42313
28890,Lijie,Puoti,40000
28891,Susanna,Krohn,40000
28893,Khue,Yurov,40079
28897,Ennio,Schieder,59744
28909,Lijia,Bharadwaj,72206
28912,Mary,Monarch,42226
28915,Demos,Cooke,55301
28922,Xiadong,Willoner,40000
28930,Isaac,Schade,49090
28933,Alain,Bernick,40000
28939,IEEE,Rohrbach,68070
28944,Marin,Melton,40000
28945,Serenella,Varley,56643
28946,Rafail,Erez,86127
28947,Jaideep,Rosaz,56388
28952,Arve,Lodder,55733
28956,Kristian,Denis,45903
28958,Angel,Wossner,61697
28962,Wuxu,Gini,40000
28966,Shakhar,Zirintsis,40000
28968,Shalesh,Gerteisen,62182
28969,Ute,Sinitsyn,40000
28972,Jianhao,Radivojevic,75895
28975,Weijing,McConalogue,56242
28976,Kazuhiko,Aingworth,40000
28977,Fumiya,Markovitch,40000
28978,Vojin,Giarratana,42288
28981,Dipayan,Bernardinello,40000
28983,Mohammed,Luca,40000
28985,Jeanna,Kohling,56583
28990,Parviz,Ventosa,40000
28991,Marsja,Junot,40000
28993,Domenick,Rijckaert,65380
28997,Persi,Ramsay,66934
29003,Weicheng,Erol,75270
29004,Lein,Ressouche,40000
29008,Werner,Pulkowski,40000
29015,Maja,Mandelberg,45185
29017,Mats,Pews,43050
29020,Gill,Vrecion,56131
29024,Qunsheng,Itzigehl,41232
29026,Parto,Byoun,40000
29030,Nikolaus,Heiserman,66552
29031,Elzbieta,Demeyer,52206
29032,Mizuhito,Rassart,61256
29035,Yefim,Frijda,40000
29044,Vivian,Heinisuo,44742
29045,Keung,Dayang,85902
29052,Doowon,Azulay,40000
29057,Yongdong,Kitai,57402
29059,Arumugam,Legleitner,57837
29061,Odinaldo,Yeung,71502
29063,Mary,Seuren,41782
